Type,Publish,Authority ID,Source,Rules,ORIGINAL,Primary Part of Name,Subordinate Name 1,Subordinate Name 2,Number,Dates,Qualifier
corpname,TRUE,,lcnaf,,Arc Michigan.
corpname,TRUE,,lcnaf,,University of Michigan. Armenian Studies Program.
corpname,TRUE,http://id.loc.gov/authorities/names/nr99023295,lcnaf,,Arnold Transit Company.
corpname,TRUE,,lcnaf,,University of Michigan. School of Art and Design.
corpname,TRUE,,lcnaf,,University of Michigan. Arts of Citizenship Program.
corpname,TRUE,,lcnaf,,"Church of the Ascension (Detroit, Mich.)"
corpname,TRUE,http://id.loc.gov/authorities/names/n80076415,lcnaf,,Association for Asian Studies.
corpname,TRUE,,lcnaf,,University of Michigan. Associate Director of Nursing
corpname,TRUE,,lcnaf,,University of Michigan. Dept. of Astronomy.
corpname,TRUE,,lcnaf,,University of Michigan. Athletic Dept.
corpname,TRUE,,lcnaf,,Allied Theatres of Michigan.
corpname,TRUE,,lcnaf,,University of Michigan. Athlete Department.
corpname,TRUE,,lcnaf,,Atwell-Hicks.
corpname,TRUE,,lcnaf,,University of Michigan. Office of University Audits.
corpname,TRUE,http://id.loc.gov/authorities/names/n82047246,lcnaf,,Michigan Audubon Society.
corpname,TRUE,,lcnaf,,Association of Universities for Research in Astronomy.
corpname,TRUE,,lcnaf,,University of Michigan. Office of the Associate Vice President for Facilities and Operations.
corpname,TRUE,,lcnaf,,Bentley Historical Library.
corpname,TRUE,http://id.loc.gov/authorities/names/n82217048,lcnaf,,University of Michigan. Symphony Band.
corpname,TRUE,,lcnaf,,University of Michigan. Band.
corpname,TRUE,,lcnaf,,University of Michigan. Barbour Scholarship for Oriental Women Committee.
corpname,TRUE,,lcnaf,,Barry County Health Dept.
corpname,TRUE,,lcnaf,,"Bates Real Estate (Ann Arbor, Mich.)"
corpname,TRUE,,lcnaf,,"Bay de Noquet Lumber Company (Nahma, Mich.)"
corpname,TRUE,,lcnaf,,"Bayliss Public Library (Sault Sainte Marie, Mich.)"
corpname,TRUE,,lcnaf,,"Bay View Club (Fenton, Mich.)."
corpname,TRUE,,lcnaf,,Bay View Association.
corpname,TRUE,,lcnaf,,Bay View Reading Club.
corpname,TRUE,,lcnaf,,Battle Creek Food Company.
corpname,TRUE,,lcnaf,,University of Michigan. Board for Student Publications.
corpname,TRUE,,lcnaf,,"B. E. Muehlig’s Dry Goods Store (Ann Arbor, Mich.)"
corpname,TRUE,http://id.loc.gov/authorities/names/n92061399,lcnaf,,"Bethel A.M.E. Church (Detroit, Mich.)"
corpname,TRUE,,lcnaf,,"Emmanuel-Bethel United Church of Christ (Royal Oak, Mich.)"
corpname,TRUE,http://id.loc.gov/authorities/names/n86802883,lcnaf,,"Temple Beth Emeth (Ann Arbor, Mich.)"
corpname,TRUE,,lcnaf,,"Bethlehem United Church of Christ (Ann Arbor, Mich.)"
corpname,TRUE,http://id.loc.gov/authorities/names/n50007422,lcnaf,,Bentley Historical Library.
corpname,TRUE,,lcnaf,,Bentley Historical Library. Polar Bear Project.
corpname,TRUE,,lcnaf,,University of Michigan. Board in Control of Intercollegiate Athletics.
corpname,TRUE,,lcnaf,,BMC Media Services
corpname,TRUE,http://id.loc.gov/authorities/names/n82024590,lcnaf,,University of Michigan. Bureau of Industrial Relations.
corpname,TRUE,,lcnaf,,University of Michigan. Department of Biological Chemistry.
corpname,TRUE,,lcnaf,,University of Michigan. Dept. of Biology.
corpname,TRUE,,lcnaf,,University of Michigan. Department of Biology
corpname,TRUE,,lcnaf,,University of Michigan. Buildings and Grounds Dept.
corpname,TRUE,,lcnaf,,Booker T. Washington Business Association.
corpname,TRUE,,lcnaf,,Boyne USA Resorts.
corpname,TRUE,,lcnaf,,Business and Professional Women’s Club of Ann Arbor (Mich.)
corpname,TRUE,,lcnaf,,"Brewer General Store (Marshall, Mich.)"
corpname,TRUE,,lcnaf,,University of Michigan. Bureau of School Services.
corpname,TRUE,http://id.loc.gov/authorities/names/n80065806,lcnaf,,Budd Company.
corpname,TRUE,,lcnaf,,University of Michigan. Bureau of Alumni Relations.
corpname,TRUE,,lcnaf,,University of Michigan. Bureau of Appointments and Occupational Information.
corpname,TRUE,,lcnaf,,University of Michigan. Bureau of Government Library.
corpname,TRUE,,lcnaf,,"Burlingame Congregational United Church of Christ (Wyoming, Mich.)"
corpname,TRUE,,lcnaf,,University of Michigan. Ross School of Business.
corpname,TRUE,,lcnaf,,University of Michigan. School of Business Administration.
corpname,TRUE,http://id.loc.gov/authorities/names/n79073704,lcnaf,,University of Michigan. School of Business Administration.
corpname,TRUE,http://id.loc.gov/authorities/names/n84029408,lcnaf,,University of Michigan. Center for Afroamerican and African Studies.
corpname,TRUE,http://id.loc.gov/authorities/names/no2004098311,lcnaf,,Citizens for Alternatives to Chemical Contamination.
corpname,TRUE,,lcnaf,,University of Michigan. Computer-Aided Engineering Network.
corpname,TRUE,,lcnaf,,"Camp Al-Gon-Quian (Burt Lake, Mich.)"
corpname,TRUE,,lcnaf,,"Canterbury House (Ann Arbor, Mich.)"
corpname,TRUE,,lcnaf,,Carnegie Corporation of New York. Aging Society Project (1982-1986)
corpname,TRUE,,lcnaf,,University of Michigan. Career Planning and Placement.
corpname,TRUE,,lcnaf,,Community Action on Substance Abuse.
corpname,TRUE,,lcnaf,,"Casa de Unidad (Detroit, Mich.)"
corpname,TRUE,,lcnaf,,"Castagnacci, Vincent"
corpname,TRUE,,lcnaf,,"Cathedral Church of St. Paul (Detroit, Mich.)"
corpname,TRUE,,lcnaf,,University of Michigan. A. Alfred Taubman College of Architecture and Urban Planning.
corpname,TRUE,,lcnaf,,University of Michigan. College of Arcitecture and Urban Planning.
corpname,TRUE,,lcnaf,,Common Cause in Michigan.
corpname,TRUE,http://id.loc.gov/authorities/names/n81039842,lcnaf,,University of Michigan. Center for Chinese Studies.
corpname,TRUE,,lcnaf,,University of Michigan. Center for Chinese Studies.
corpname,TRUE,,lcnaf,,Central Title Service.
corpname,TRUE,,lcnaf,,University of Michigan. Center for Coordination of Ancient and Modern Studies.
corpname,TRUE,,lcnaf,,University of Michigan. Center for Ethics in Public Life.
corpname,TRUE,http://id.loc.gov/authorities/names/n92034729,lcnaf,,University of Michigan. Center for the Education of Women.
corpname,TRUE,,lcnaf,,Camp Filibert Roth (University of Michigan)
corpname,TRUE,,lcnaf,,Citizens for Traditional Values.
corpname,TRUE,,lcnaf,,University of Michigan. Center for Great Lakes and Aquatic Sciences.
corpname,TRUE,,lcnaf,,Michigan Historical Collections (collector)
corpname,TRUE,,lcnaf,,"Charles B. Mears Lumber Company (Ludington, Mich.)"
corpname,TRUE,,lcnaf,,University of Michigan. Department of Chemical Engineering.
corpname,TRUE,http://id.loc.gov/authorities/names/n85815930,lcnaf,,Children's Fund of Michigan.
corpname,TRUE,,lcnaf,,"Church of the Good Shepherd (Dearborn Heights, Mich.)"
corpname,TRUE,,lcnaf,,"Church of the Holy Spirit (Livonia, Mich.)"
corpname,TRUE,,lcnaf,,University of Michigan. Child and Family Department.
corpname,TRUE,,lcnaf,,University of Michigan. Center for the History of Medicine.
corpname,TRUE,,lcnaf,,"Christ Episcopal Church (Owosso, Mich.) records"
corpname,TRUE,,lcnaf,,"Christ Church (Detroit, Mich. : United Church of Christ)"
corpname,TRUE,,lcnaf,,University of Michigan. Campus Information Centers.
corpname,TRUE,,lcnaf,,Construction Innovation Forum.
corpname,TRUE,,lcnaf,,"Citizens for Education (Grosse Pointe, Mich.)."
corpname,TRUE,,lcnaf,,Citizens Opposed to Super Sewer.
corpname,TRUE,,lcnaf,,University of Michigan. Department of Civil and Environmental Engineering.
corpname,TRUE,,lcnaf,,University of Michigan. Collegiate Institute for Values and Science.
corpname,TRUE,http://id.loc.gov/authorities/names/n79036860,lcnaf,,University of Michigan. Center for Japanese Studies.
corpname,TRUE,,lcnaf,,University of Michigan. Department of Classical Studies.
corpname,TRUE,,lcnaf,,Mount Clemens Symphony Orchestra Association.
corpname,TRUE,,lcnaf,,William L. Clements Library.
corpname,TRUE,http://id.loc.gov/authorities/names/no98119953,lcnaf,,University of Michigan. Center for Middle Eastern and North African Studies.
corpname,TRUE,,lcnaf,,University of Michigan. Center for Middle Eastern and North African Studies.
corpname,TRUE,,lcnaf,,Camp Davis (University of Michigan)
corpname,TRUE,http://id.loc.gov/authorities/names/n80094504,lcnaf,,University of Michigan. College of Engineering.
corpname,TRUE,,lcnaf,,Church of God in Michigan. General Assembly records
corpname,TRUE,http://id.loc.gov/authorities/names/n2006012693,lcnaf,,"St. Columba Episcopal Church (Detroit, Mich.)"
corpname,TRUE,,lcnaf,,University Michigan. Communicative Disorders Clinic.
corpname,TRUE,,lcnaf,,Community Farm of Ann Arbor.
corpname,TRUE,,lcnaf,,University of Michigan. Department of Communications.
corpname,TRUE,,lcnaf,,University of Michigan. Commission for Women.
corpname,TRUE,,lcnaf,,University of Michigan. Comprehensive Cancer Center.
corpname,TRUE,http://id.loc.gov/authorities/names/n88650382,lcnaf,,University of Michigan. Computing Center.
corpname,TRUE,,lcnaf,,University of Michigan. Conference of Deans.
corpname,TRUE,,lcnaf,,University of Michigan. Alumnae Club of Ann Arbor. Lucille B. Conger Alumnae Group.
corpname,TRUE,,lcnaf,,"Contemporary History Project (The New Left in Ann Arbor, Mich.)"
corpname,TRUE,http://id.loc.gov/authorities/names/n84205456,lcnaf,,University of Michigan. Center for Research on Conflict Resolution.
corpname,TRUE,,lcnaf,,Ann Bradford Cook
corpname,TRUE,,lcnaf,,"Cook Brothers Printing Company (Hastings, Mich.)."
corpname,TRUE,,lcnaf,,Core Technology Alliance.
corpname,TRUE,,lcnaf,,University of Michigan. Council for International Living.
corpname,TRUE,,lcnaf,,University of Michigan. Counseling Services.
corpname,TRUE,http://id.loc.gov/authorities/names/n84053492,lcnaf,,University of Michigan. Center for Russian and East European Studies.
corpname,TRUE,http://id.loc.gov/authorities/names/no2008033735,lcnaf,,University of Michigan. Center for Research on Learning and Teaching.
corpname,TRUE,,lcnaf,,University of Michigan. The Center for Research on Learning and Teaching.
corpname,TRUE,,lcnaf,,University of Michigan. Center for Research on Social Organization.
corpname,TRUE,,lcnaf,,Committee for Responsible Tax Reform.
corpname,TRUE,,lcnaf,,University of Michigan. Cognitive Science and Machine Intelligence Laboratory.
corpname,TRUE,http://id.loc.gov/authorities/names/n79145172,lcnaf,,University of Michigan. Center for South and Southeast Asian Studies.
corpname,TRUE,,lcnaf,,University of Michigan. Program in Comparative Study of Social Transformations.
corpname,TRUE,,lcnaf,,CTC Sports
corpname,TRUE,,lcnaf,,"Current Topic Club (Owosso, Mich.)"
corpname,TRUE,,lcnaf,,Church Women United In Ann Arbor.
corpname,TRUE,,lcnaf,,Church Women United in Chelsea.
corpname,TRUE,,lcnaf,,Church Women United in Michigan.
corpname,TRUE,,lcnaf,,University of Michigan. Commission on Year-Round Integrated Operation.
corpname,TRUE,,lcnaf,,[University of Michigan dance card collection]
corpname,TRUE,,lcnaf,,Dance Gallery Foundation.
corpname,TRUE,,lcnaf,,Dance Marathon at the University of Michigan
corpname,TRUE,,lcnaf,,Dansk Soldaterforening Michigan.
corpname,TRUE,,lcnaf,,"Daughters of the American Revolution. Sarah Caswell Angell Chapter (Ann Arbor, Mich.)"
corpname,TRUE,,lcnaf,,"Daughters of the American Revolution. Menominee Chapter (Menominee, Mich.)."
corpname,TRUE,,lcnaf,,Daughters of the American Revolution of Michigan.
corpname,TRUE,http://id.loc.gov/authorities/names/n2009039654,lcnaf,,"Daughters of the American Revolution. Philip Livingston Chapter (Howell, Mich.)"
corpname,TRUE,,lcnaf,,"Daughters of the American Revolution. Fort Pontchartrain-Elizabeth Cass Chapter (Grosse Pointe Farms, Mich.)"
corpname,TRUE,,lcnaf,,"Daughters of the American Revolution. Ypsilanti Chapter (Ypsilanti, Mich.)"
corpname,TRUE,,lcnaf,,Dekers Blue Line Club.
corpname,TRUE,,lcnaf,,Delta Omega. Delta Chapter (University of Michigan)
corpname,TRUE,,lcnaf,,Delta Pi Epsilon. Kappa Chapter (University of Michigan)
corpname,TRUE,,lcnaf,,Delta Upsilon Fraternity. University of Michigan Chapter.
corpname,TRUE,http://id.loc.gov/authorities/names/n83163731,lcnaf,,Democratic Party (Mich.)
corpname,TRUE,,lcnaf,,University of Michigan. Dentistry Library.
corpname,TRUE,http://id.loc.gov/authorities/names/n85129645,lcnaf,,University of Michigan. School of Dentistry.
corpname,TRUE,http://id.loc.gov/authorities/names/n88628334,lcnaf,,University of Michigan. Dental Research Institute.
corpname,TRUE,,lcnaf,,University of Michigan. Dept. of Pathology.
corpname,TRUE,,lcnaf,,University of Michigan. Department of Surgery.
corpname,TRUE,,lcnaf,,University of Michigan. Dept. of Anthropology.
corpname,TRUE,,lcnaf,,University of Michigan. Department of Otolaryngology
corpname,TRUE,,lcnaf,,University of Michigan. Department of Pediatrics and Communicable Diseases.
corpname,TRUE,,lcnaf,,University of Michigan. Department of Pharmacology.
corpname,TRUE,,lcnaf,,University of Michigan. Department of Physical Medicine and Rehabilitation
corpname,TRUE,,lcnaf,,University of Michigan. Department of Radiology.
corpname,TRUE,,lcnaf,,University of Michigan. Dept. of Sociology.
corpname,TRUE,http://id.loc.gov/authorities/names/no2010032693,lcnaf,,University of Michigan. Detroit Area Study.
corpname,TRUE,,lcnaf,,Detroit News Lansing Bureau.
corpname,TRUE,,lcnaf,,Detroit News.
corpname,TRUE,http://id.loc.gov/authorities/names/n2004021043,lcnaf,,University of Michigan. Detroit Observatory.
corpname,TRUE,,lcnaf,,Detroit Ophthalmological Club.
corpname,TRUE,,lcnaf,,Detroit Swedish Council.
corpname,TRUE,,lcnaf,,University of Michigan. Development Council.
corpname,TRUE,,lcnaf,,Dexter Cooperative Company (Mich.)
corpname,TRUE,,lcnaf,,Dignity Detroit.
corpname,TRUE,,lcnaf,,University of Michigan. Diversity Blueprints Task Force.
corpname,TRUE,,lcnaf,,"Detroit, Mackinac & Marquette Land Company."
corpname,TRUE,,lcnaf,,Don't Waste Michigan.
corpname,TRUE,,lcnaf,,University of Michigan. Dept. of Physical Education for Women.
corpname,TRUE,,lcnaf,,University of Michigan. Dept. of Postgraduate Medicine and Health Professions Education.
corpname,TRUE,,lcnaf,,University of Michigan. Department of Postgraduate Medicine and Health Professions Education.
corpname,TRUE,,lcnaf,,Dramatic Arts Center.
corpname,TRUE,http://id.loc.gov/authorities/names/n89639726,lcnaf,,University of Michigan. Division of Research Development and Administration.
corpname,TRUE,,lcnaf,,"Michigan Diabetes Research and Training Center Records, 1976-1998"
corpname,TRUE,,lcnaf,,Delta Sigma Delta.
corpname,TRUE,http://id.loc.gov/authorities/names/n92054296,lcnaf,,Detroit Urban League.
corpname,TRUE,,lcnaf,,"E.A. Densmore General Store (Dansville, Mich.)"
corpname,TRUE,,lcnaf,,"Eastwood Church of God (Kalamazoo, Mich.)"
corpname,TRUE,,lcnaf,,"E. B. Muller and Company (Port Huron, Mich.)."
corpname,TRUE,,lcnaf,,Gayle Morris Sweetland Center for Writing.
corpname,TRUE,,lcnaf,,Eclipse Jazz (University of Michigan)
corpname,TRUE,,lcnaf,,Ecology Center of Ann Arbor.
corpname,TRUE,,lcnaf,,University of Michigan. Department of Economics.
corpname,TRUE,,lcnaf,,Ecumenical Center and International Residence (University of Michigan)
corpname,TRUE,,lcnaf,,University of Michigan. Dept. of Electrical Engineering and Computer Science.
corpname,TRUE,,lcnaf,,University of Michigan. Department of Electrical Engineering and Computer Science.
corpname,TRUE,http://id.loc.gov/authorities/names/n80089968,lcnaf,,University of Michigan. English Language Institute.
corpname,TRUE,,lcnaf,,"Elk Presbyterian Church (Peck, Mich.)."
corpname,TRUE,,lcnaf,,"Elmwood Cemetery (Detroit, Mich.)."
corpname,TRUE,,lcnaf,,Elope. Mapping Section.
corpname,TRUE,,lcnaf,,East Michigan Environmental Action Council.
corpname,TRUE,,lcnaf,,"Emigrantinstitutet (Växjö, Sweden)."
corpname,TRUE,,lcnaf,,Eastern Michigan University. Historic Preservation Program.
corpname,TRUE,,lcnaf,,University of Michigan. Engineering Communications & Marketing.
corpname,TRUE,,lcnaf,,University of Michigan. Dept. of English Language and Literature.
corpname,TRUE,,lcnaf,,University of Michigan. Department of English Language and Literature.
corpname,TRUE,,lcnaf,,"Epiphany Episcopal Church (Detroit, Mich.)"
corpname,TRUE,http://id.loc.gov/authorities/names/n85813454,lcnaf,,Episcopal Church. Diocese of Michigan.
corpname,TRUE,http://id.loc.gov/authorities/names/no91008405,lcnaf,,Episcopal Church. Diocese of Western Michigan.
corpname,TRUE,,lcnaf,,University of Michigan. East Quad Memory Project
corpname,TRUE,,lcnaf,,Erie and Kalamazoo Railroad.
corpname,TRUE,,lcnaf,,Edwin S. George Reserve (Mich.)
corpname,TRUE,,lcnaf,,"Eskimo Art, Inc."
corpname,TRUE,,lcnaf,,University of Michigan. Engineering Science and Management War Training Program.
corpname,TRUE,,lcnaf,,Eta Kappa Nu. Beta Epsilon Chapter (University of Michigan)
corpname,TRUE,,lcnaf,,University of Michigan. Employment Transition Program.
corpname,TRUE,,lcnaf,,University of Michigan. Evaluation and Examinations Division.
corpname,TRUE,,lcnaf,,University of Michigan. Exhibit Museum.
corpname,TRUE,http://id.loc.gov/authorities/names/n81139762,lcnaf,,University of Michigan. Extension Service.
corpname,TRUE,,lcnaf,,Michigan Historical Collections.
corpname,TRUE,,lcnaf,,University of Michigan. Faculty Women’s Club.
corpname,TRUE,,lcnaf,,University of Michigan. Department of Family Medicine.
corpname,TRUE,,lcnaf,,Fargo Engineering Company.
corpname,TRUE,,lcnaf,,University of Michigan. Faculty and Staff Assistance Program.
corpname,TRUE,,lcnaf,,"First Baptist Church (Ann Arbor, Mich.)"
corpname,TRUE,,lcnaf,,"First Congregational Church (Ypsilanti, Mich.)"
corpname,TRUE,http://id.loc.gov/authorities/names/n98023666,lcnaf,,"First Congregational Church (Bay City, Mich.)"
corpname,TRUE,,lcnaf,,"First Congregational Church (Ann Arbor, Mich.)"
corpname,TRUE,,lcnaf,,"First Congregational Church (Morenci, Mich.)"
corpname,TRUE,,lcnaf,,"Filipino-American Presbyterian Church (Southfield, Mich.)"
corpname,TRUE,,lcnaf,,University of Michigan. Office of Financial Aid.
corpname,TRUE,,lcnaf,,Finns in America
corpname,TRUE,,lcnaf,,University of Michigan. Financial Operations.
corpname,TRUE,,lcnaf,,"First Presbyterian Church (Saline, Mich.)"
corpname,TRUE,http://id.loc.gov/authorities/names/no2013049740,lcnaf,,First Unitarian-Universalist Church of Detroit.
corpname,TRUE,,lcnaf,,"Fletcher, Pack and Company (Alpena, Mich.)"
corpname,TRUE,,lcnaf,,University of Michigan. Integrated Premedical-Medical Program.
corpname,TRUE,,lcnaf,,Flint Woolen Mills
corpname,TRUE,,lcnaf,,Flounders (Club)
corpname,TRUE,,lcnaf,,"First United Methodist Church of Ypsilanti (Ypsilanti, Mich.)"
corpname,TRUE,,lcnaf,,Friends of the Jordan River Watershed.
corpname,TRUE,,lcnaf,,"Forest Hill Cemetery (Ann Arbor, Mich.)"
corpname,TRUE,,lcnaf,,James Foster Foundation.
corpname,TRUE,http://id.loc.gov/authorities/names/no2006053955,lcnaf,,"Fountain Street Church (Grand Rapids, Mich.)"
corpname,TRUE,,lcnaf,,Fox Island Lighthouse Association.
corpname,TRUE,,lcnaf,,"First Presbyterian Church (Albion, Calhoun County, Mich.)"
corpname,TRUE,,lcnaf,,"First Presbyterian Church (Ann Arbor, Mich.)"
corpname,TRUE,,lcnaf,,"First Presbyterian Church (Birmingham, Mich.)."
corpname,TRUE,,lcnaf,,"First Presbyterian Church (Blissfield, Mich.)."
corpname,TRUE,,lcnaf,,"First Presbyterian Church (Cadillac, Mich.)."
corpname,TRUE,,lcnaf,,"First Presbyterian Church (Pontiac, Mich.)."
corpname,TRUE,,lcnaf,,"First United Presbyterian Church (Ypsilanti, Mich.)"
corpname,TRUE,,lcnaf,,University of Michigan. Fraternity Office.
corpname,TRUE,,lcnaf,,"Freemasons. Fraternity Lodge No. 262 F. & A.M. (Ann Arbor, Mich.)"
corpname,TRUE,,lcnaf,,Fresh Air Camp (University of Michigan)
corpname,TRUE,,lcnaf,,"Freemasons. Golden Rule Lodge No. 159 (Ann Arbor, Mich.)"
corpname,TRUE,http://id.loc.gov/authorities/names/no2006114535,lcnaf,,Friars (Musical group)
corpname,TRUE,,lcnaf,,"First Christian Church (Lansing, Mich.)"
corpname,TRUE,,lcnaf,,Fund for Peaceful Atomic Development.
corpname,TRUE,,lcnaf,,Galens Medical Society.
corpname,TRUE,,lcnaf,,Michigamua.
corpname,TRUE,,lcnaf,,Gargoyle (Organization)
corpname,TRUE,,lcnaf,,University of Michigan. Gilbert and Sullivan Society.
corpname,TRUE,,lcnaf,,Gunnar Birkerts & Associates.
corpname,TRUE,,lcnaf,,University of Michigan. General Clinical Research Center.
corpname,TRUE,,lcnaf,,General Motors Corporation. Dept. of Public Relations.
corpname,TRUE,,lcnaf,,University of Michigan. Molecular Medicine and Human Genetics Division.
corpname,TRUE,,lcnaf,,General Television Network.
corpname,TRUE,,lcnaf,,University of Michigan. Dept. of Geography.
corpname,TRUE,,lcnaf,,University of Michigan. Dept. of Geological Sciences.
corpname,TRUE,,lcnaf,,Geological Survey (U.S.)
corpname,TRUE,,lcnaf,,Graduate Employees Organization (University of Michigan)
